t,y0,y1,y2
1.0055009168194708,1.066303222214699,2.0744393462703776,3.075441758826344
1.0056009334889158,1.06753528238366,2.0757765378557265,3.076965599276963
1.0057009501583607,1.0687676387780238,2.077114007615474,3.078489881676836
1.0058009668278056,1.0700002914517868,2.078451755568617,3.080014606173333
1.0059009834972505,1.0712332404589404,2.0797897817341564,3.0815397729138665
1.0060010001666955,1.0724664858534723,2.081128086131099,3.0830653820458824
1.0061010168361404,1.0737000276893645,2.0824666687784554,3.0845914337168665
1.0062010335055853,1.0749338660205965,2.083805529695244,3.0861179280743434
1.0063010501750302,1.076168000901142,2.085144668900485,3.087644865265874
1.0064010668444752,1.0774024323849711,2.0864840864132055,3.0891722454390593
1.00650108351392,1.078637160526049,2.0878237822524377,3.090700068741537
1.006601100183365,1.0798721853783368,2.0891637564372183,3.092228335320982
1.00670111685281,1.0811075069957914,2.090504008986589,3.0937570453251086
1.0068011335222549,1.0823431254323643,2.091844539919597,3.095286198901671
1.0069011501916998,1.083579040742004,2.0931853492552945,3.0968157961984573
1.0070011668611447,1.0848152529786537,2.0945264370127386,3.0983458373632966
1.0071011835305896,1.086051762196252,2.0958678032109908,3.0998763225440547
1.0072012002000346,1.0872885684487335,2.097209447869119,3.1014072518886366
1.0073012168694795,1.088525671790028,2.0985513710061956,3.102938625544986
1.0074012335389244,1.0897630722740614,2.0998935726412973,3.1044704436610826
1.0075012502083693,1.0910007699547541,2.101236052793507,3.1060027063849462
1.0076012668778143,1.092238764886023,2.1025788114819117,3.1075354138646327
1.0077012835472592,1.0934770571217798,2.1039218487256046,3.1090685662482382
1.007801300216704,1.094715646715932,2.105265164543683,3.110602163683896
1.007901316886149,1.0959545337223822,2.106608758955249,3.1121362063197773
1.008001333555594,1.0971937181950293,2.10795263197941,3.1136706943040937
1.0081013502250389,1.0984332001877668,2.1092967836352794,3.1152056277850906
1.0082013668944838,1.0996729797544837,2.1106412139419746,3.1167410069110555
1.0083013835639287,1.1009130569490648,2.111985922918618,3.118276831830313
1.0084014002333737,1.1021534318253905,2.113330910584338,3.119813102691225
1.0085014169028186,1.1033941044373359,2.1146761769582674,3.1213498196421936
1.0086014335722635,1.104635074838772,2.1160217220595428,3.1228869828316568
1.0087014502417084,1.1058763430835652,2.1173675459073085,3.1244245924080922
1.0088014669111534,1.1071179092255765,2.1187136485207114,3.1259626485200154
1.0089014835805983,1.1083597733186636,2.120060029918905,3.1275011513159803
1.0090015002500432,1.1096019354166784,2.1214066901210473,3.1290401009445787
1.0091015169194881,1.1108443955734688,2.1227536291463003,3.130579497554442
1.009201533588933,1.1120871538428776,2.124100847013833,3.1321193412942376
1.009301550258378,1.1133302102787432,2.125448343742818,3.1336596323126735
1.009401566927823,1.1145735649348996,2.1267961193524334,3.135200370758494
1.0095015835972678,1.1158172178651753,2.1281441738618625,3.1367415567804833
1.0096016002667128,1.1170611691233938,2.129492507290293,3.1382831905274635
1.0097016169361577,1.1183054187633763,2.1308411196569175,3.139825272148294
1.0098016336056026,1.1195499668389366,2.1321900109809344,3.141367801791875
1.0099016502750475,1.1207948134038845,2.1335391812815474,3.1429107796071416
1.0100016669444924,1.1220399585120258,2.1348886305779637,3.14445420574307
1.0101016836139374,1.1232854022171606,2.136238358889397,3.145998080348674
1.0102017002833823,1.1245311445730852,2.137588366235065,3.1475424035730057
1.0103017169528272,1.1257771856335899,2.138938652634191,3.1490871755651546
1.0104017336222721,1.127023525452461,2.140289218106003,3.1506323964742506
1.010501750291717,1.1282701640834805,2.1416400626697345,3.1521780664494603
1.010601766961162,1.1295171015804242,2.1429911863446236,3.153724185639989
1.010701783630607,1.130764337997064,2.1443425891499124,3.1552707541950813
1.0108018003000518,1.1320118733871671,2.1456942711048503,3.1568177722640196
1.0109018169694968,1.1332597078044953,2.1470462322286896,3.1583652399961246
1.0110018336389417,1.1345078413028054,2.1483984725406886,3.1599131575407555
1.0111018503083866,1.1357562739358504,2.1497509920601106,3.161461525047311
1.0112018669778315,1.1370050057573775,2.1511037908062236,3.163010342665226
1.0113018836472765,1.1382540368211291,2.1524568687983003,3.1645596105439755
1.0114019003167214,1.1395033671808428,2.1538102260556187,3.1661093288330733
1.0115019169861663,1.1407529968902517,2.1551638625974627,3.16765949768207
1.0116019336556112,1.1420029260030833,2.1565177784431193,3.1692101172405565
1.0117019503250562,1.1432531545730604,2.157871973611882,3.1707611876581616
1.011801966994501,1.1445036826539015,2.1592264481230488,3.1723127090845527
1.011901983663946,1.145754510299319,2.1605812019959227,3.1738646816694334
1.012002000333391,1.1470056375630213,2.161936235249811,3.1754171055625506
1.0121020170028359,1.1482570644987111,2.1632915479040276,3.176969980913686
1.0122020336722808,1.1495087911600868,2.1646471399778893,3.17852330787266
1.0123020503417257,1.1507608176008415,2.16600301149072,3.1800770865893337
1.0124020670111706,1.1520131438746632,2.167359162461846,3.181631317213605
1.0125020836806156,1.153265770035235,2.168715592910602,3.1831859998954104
1.0126021003500605,1.1545186961362346,2.1700723028563247,3.1847411347847263
1.0127021170195054,1.1557719222313354,2.171429292318357,3.186296722031566
1.0128021336889503,1.1570254483742053,2.172786561316046,3.187852761785983
1.0129021503583953,1.1582792746185075,2.1741441098687453,3.1894092541980688
1.0130021670278402,1.159533401017899,2.1755019379958123,3.190966199417952
1.013102183697285,1.1607878276260335,2.176860045716609,3.1925235975958017
1.01320220036673,1.1620425544965578,2.1782184330505037,3.1940814488818257
1.013302217036175,1.163297581683115,2.179577100016868,3.1956397534262693
1.0134022337056199,1.1645529092393427,2.1809360466350802,3.1971985113794172
1.0135022503750648,1.1658085372188727,2.1822952729245224,3.198757722891593
1.0136022670445097,1.1670644656753326,2.183654778904582,3.2003173881131577
1.0137022837139547,1.1683206946623441,2.1850145645946504,3.2018775071945114
1.0138023003833996,1.169577224233525,2.186374630014126,3.2034380802860944
1.0139023170528445,1.1708340544424858,2.1877349751824107,3.204999107538384
1.0140023337222894,1.172091185342834,2.1890956001189115,3.2065605891018967
1.0141023503917344,1.1733486169881708,2.1904565048430404,3.208122525127188
1.0142023670611793,1.174606349432092,2.1918176893742145,3.2096849157648513
1.0143023837306242,1.1758643827281892,2.1931791537318563,3.2112477611655197
1.0144024004000691,1.1771227169300476,2.194540897935392,3.2128110614798655
1.014502417069514,1.178381352091248,2.1959029220042536,3.214374816858597
1.014602433738959,1.1796402882653658,2.197265225957878,3.215939027452465
1.014702450408404,1.180899525505971,2.1986278098157066,3.2175036934122554
1.0148024670778488,1.1821590638666288,2.1999906735971866,3.219068814888796
1.0149024837472937,1.183418903400898,2.201353817321769,3.220634392032951
1.0150025004167387,1.184679044162333,2.20271724100891,3.222200424995625
1.0151025170861836,1.185939486204483,2.204080944678072,3.22376691392776
1.0152025337556285,1.1872002295808914,2.205444928348721,3.225333858980339
1.0153025504250734,1.1884612743450973,2.206809192040328,3.2269012603043814
1.0154025670945184,1.1897226205506326,2.208173735772369,3.2284691180509464
1.0155025837639633,1.1909842682510259,2.2095385595643267,3.2300374323711325
1.0156026004334082,1.192246217499799,2.210903663435685,3.231606203416076
1.0157026171028531,1.193508468350469,2.2122690474059366,3.233175431336954
1.015802633772298,1.1947710208565478,2.213634711494576,3.234745116284979
1.015902650441743,1.1960338750715414,2.215000655721105,3.2363152584114054
1.016002667111188,1.1972970310489504,2.2163668801050287,3.2378858578675263
1.0161026837806328,1.1985604888422707,2.217733384665858,3.2394569148046717
1.0162027004500778,1.1998242485049921,2.219100169423108,3.2410284293742118
1.0163027171195227,1.2010883100905994,2.2204672343963,3.2426004017275556
1.0164027337889676,1.2023526736525718,2.2218345796049586,3.2441728320161527
1.0165027504584125,1.2036173392443825,2.223202205068614,3.245745720391487
1.0166027671278575,1.2048823069195005,2.224570110806803,3.2473190670050864
1.0167027837973024,1.2061475767313885,2.2259382968390637,3.2488928720085144
1.0168028004667473,1.2074131487335036,2.2273067631849415,3.250467135553375
1.0169028171361922,1.2086790229792976,2.228675509863987,3.25204185779131
1.0170028338056372,1.2099451995222175,2.2300445368957544,3.2536170388740033
1.017102850475082,1.2112116784157034,2.2314138442998037,3.255192678953172
1.017202867144527,1.2124784597131912,2.2327834320956987,3.256768778180578
1.017302883813972,1.2137455434681106,2.2341533003030096,3.258345336708018
1.0174029004834169,1.2150129297338856,2.235523448941311,3.2599223546873306
1.0175029171528618,1.2162806185639354,2.2368938780301817,3.261499832270392
1.0176029338223067,1.217548610011673,2.2382645875892053,3.2630777696091164
1.0177029504917516,1.2188169041305057,2.239635577637972,3.2646561668554592
1.0178029671611966,1.2200855009738356,2.2410068481960743,3.266235024161414
1.0179029838306415,1.2213544005950596,2.2423783992831123,3.2678143416790135
1.0180030005000864,1.222623603047568,2.243750230918689,3.2693941195603284
1.0181030171695313,1.2238931083847462,2.2451223431224134,3.2709743579574697
1.0182030338389763,1.2251629166599738,2.2464947359138985,3.2725550570225863
1.0183030505084212,1.2264330279266247,2.2478674093127626,3.274136216907868
1.018403067177866,1.227703442238067,2.2492403633386293,3.275717837765542
1.018503083847311,1.2289741596476635,2.250613598011126,3.2772999197478754
1.018603100516756,1.2302451802087717,2.2519871133498865,3.2788824630071733
1.0187031171862009,1.231516503974742,2.253360909374548,3.2804654676957807
1.0188031338556458,1.2327881309989202,2.2547349861047534,3.2820489339660828
1.0189031505250907,1.2340600613346466,2.25610934356015,3.283632861970503
1.0190031671945357,1.235332295035255,2.257483981760391,3.285217251861502
1.0191031838639806,1.236604832154074,2.2588589007251323,3.286802103791583
1.0192032005334255,1.237877672744426,2.2602341004740376,3.288387417913286
1.0193032172028704,1.2391508168596284,2.261609581026773,3.2899731943791912
1.0194032338723154,1.2404242645529922,2.2629853424030104,3.2915594333419165
1.0195032505417603,1.241698015877823,2.264361384622427,3.2931461349541213
1.0196032672112052,1.2429720708874201,2.2657377077047043,3.2947332993685023
1.0197032838806501,1.2442464296350775,2.2671143116695283,3.296320926737796
1.019803300550095,1.2455210921740836,2.2684911965365906,3.2979090172147787
1.01990331721954,1.2467960585577205,2.269868362325588,3.2994975709522643
1.020003333888985,1.248071328839264,2.2712458090562206,3.3010865881031077
1.0201033505584298,1.2493469030719857,2.2726235367481946,3.3026760688202015
1.0202033672278747,1.2506227813091495,2.274001545421221,3.3042660132564796
1.0203033838973197,1.2518989636040148,2.275379835095015,3.305856421564913
1.0204034005667646,1.2531754500098347,2.276758405789297,3.307447293898513
1.0205034172362095,1.2544522405798555,2.2781372575237926,3.3090386304103285
1.0206034339056544,1.2557293353673193,2.2795163903182316,3.3106304312534522
1.0207034505750994,1.2570067344254616,2.2808958041923493,3.31222269658101
1.0208034672445443,1.2582844378075109,2.2822754991658853,3.3138154265461717
1.0209034839139892,1.2595624455666912,2.2836554752585845,3.315408621302143
1.0210035005834341,1.2608407577562204,2.285035732490196,3.317002281002172
1.021103517252879,1.2621193744293098,2.286416270880474,3.318596405799545
1.021203533922324,1.2633982956391654,2.2877970904491782,3.320190995847587
1.021303550591769,1.2646775214389863,2.289178191216072,3.321786051299662
1.0214035672612138,1.2659570518819665,2.290559573200925,3.323381572309174
1.0215035839306588,1.267236887021294,2.2919412364235097,3.324977559029568
1.0216036006001037,1.2685170269101504,2.293323180903606,3.3265740116143254
1.0217036172695486,1.269797471601711,2.2947054066609955,3.3281709302169684
1.0218036339389935,1.2710782211491463,2.296087913715468,3.3297683149910586
1.0219036506084385,1.2723592756056195,2.297470702086816,3.3313661660901963
1.0220036672778834,1.2736406350242881,2.2988537717948363,3.332964483668022
1.0221036839473283,1.274922299458304,2.3002371228593326,3.334563267878215
1.0222037006167732,1.2762042689608128,2.3016207553001116,3.3361625188744957
1.0223037172862182,1.2774865435849534,2.3030046691369863,3.3377622368106206
1.022403733955663,1.2787691233838592,2.304388864389773,3.339362421840388
1.022503750625108,1.280052008410658,2.305773341078294,3.340963074117636
1.022603767294553,1.2813351987184702,2.3071580992223755,3.3425641937962407
1.0227037839639979,1.2826186943604112,2.30854313884185,3.344165781030118
1.0228038006334428,1.2839024953895901,2.3099284599565526,3.3457678359732244
1.0229038173028877,1.2851866018591092,2.3113140625863253,3.347370358779554
1.0230038339723326,1.2864710138220652,2.3126999467510134,3.348973349603141
1.0231038506417776,1.2877557313315484,2.314086112470468,3.3505768085980607
1.0232038673112225,1.2890407544406433,2.3154725597645447,3.352180735918425
1.0233038839806674,1.2903260832024275,2.316859288653104,3.3537851317183884
1.0234039006501123,1.2916117176699733,2.318246299156011,3.3553899961521423
1.0235039173195573,1.2928976578963458,2.319633591293135,3.356995329373919
1.0236039339890022,1.2941839039346048,2.3210211650843515,3.35860113153799
1.023703950658447,1.2954704558378032,2.32240902054954,3.3602074027986664
1.023803967327892,1.296757313658988,2.323797157708584,3.3618141433102986
1.023903983997337,1.2980444774511999,2.325185576581374,3.3634213532272774
1.0240040006667819,1.299331947267473,2.326574277187803,3.3650290327040313
1.0241040173362268,1.3006197231608356,2.3279632595477695,3.36663718189503
1.0242040340056717,1.3019078051843098,2.3293525236811776,3.3682458009547838
1.0243040506751167,1.3031961933909102,2.3307420696079353,3.3698548900378382
1.0244040673445616,1.3044848878336468,2.332131897347956,3.3714644492987835
1.0245040840140065,1.305773888565522,2.3335220069211573,3.3730744788922467
1.0246041006834514,1.307063195639533,2.3349123983474622,3.374684978972894
1.0247041173528963,1.3083528091086694,2.336303071646798,3.376295949695434
1.0248041340223413,1.3096427290259147,2.3376940268390967,3.3779073912146114
1.0249041506917862,1.310932955444247,2.3390852639442956,3.379519303685214
1.0250041673612311,1.3122234884166373,2.340476782982336,3.381131687262066
1.025104184030676,1.3135143279960497,2.3418685839731657,3.382744542100033
1.025204200700121,1.3148054742354431,2.3432606669367346,3.3843578683540203
1.025304217369566,1.3160969271877692,2.344653031893,3.3859716661789734
1.0254042340390108,1.317388686905973,2.346045678861922,3.387585935729875
1.0255042507084557,1.318680753442994,2.347438607863466,3.389200677161751
1.0256042673779007,1.3199731268517645,2.3488318189176036,3.390815890629664
1.0257042840473456,1.3212658071852106,2.3502253120443086,3.3924315762887174
1.0258043007167905,1.3225587944962516,2.351619087263562,3.3940477342940545
1.0259043173862354,1.3238520888378011,2.3530131445953484,3.395664364800859
1.0260043340556804,1.3251456902627659,2.354407484059657,3.3972814679643517
1.0261043507251253,1.3264395988240452,2.3558021056764824,3.3988990439397964
1.0262043673945702,1.3277338145745332,2.3571970094658234,3.400517092882495
1.0263043840640151,1.329028337567117,2.358592195447684,3.402135614947788
1.02640440073346,1.330323167854677,2.3599876636420727,3.4037546102910587
1.026504417402905,1.3316183054900872,2.3613834140690027,3.4053740790677285
1.02660443407235,1.3329137505262145,2.3627794467484917,3.4069940214332575
1.0267044507417948,1.3342095030159205,2.364175761700563,3.4086144375431466
1.0268044674112398,1.3355055630120591,2.3655723589452444,3.4102353275529373
1.0269044840806847,1.3368019305674783,2.3669692385025676,3.41185669161821
1.0270045007501296,1.3380986057350184,2.36836640039257,3.4134785298945842
1.0271045174195745,1.3393955885675142,2.369763844635294,3.415100842537721
1.0272045340890195,1.3406928791177934,2.371161571250785,3.4167236297033203
1.0273045507584644,1.3419904774386775,2.3725595802590953,3.418346891547122
1.0274045674279093,1.3432883835829805,2.3739578716802803,3.419970628224905
1.0275045840973542,1.3445865976035107,2.375356445534401,3.42159483989249
1.0276046007667992,1.3458851195530686,2.376755301841523,3.4232195267057355
1.027704617436244,1.3471839494844493,2.3781544406217163,3.424844688820541
1.027804634105689,1.34848308745044,2.3795538618950567,3.4264703263928458
1.027904650775134,1.3497825335038225,2.3809535656816236,3.4280964395786286
1.0280046674445789,1.3510822876973698,2.382353552001501,3.4297230285339086
1.0281046841140238,1.352382350083851,2.383753820874779,3.4313500934147454
1.0282047007834687,1.353682720716026,2.385154372321551,3.432977634377237
1.0283047174529136,1.354983399646649,2.3865552063619155,3.4346056515775216
1.0284047341223586,1.356284386928467,2.3879563230159766,3.436234145171779
1.0285047507918035,1.357585682614221,2.389357722303842,3.4378631153162273
1.0286047674612484,1.3588872867566446,2.390759404245625,3.439492562167124
1.0287047841306933,1.3601891994084647,2.3921613688614425,3.4411224858807694
1.0288048008001383,1.3614914206224014,2.393563616171417,3.4427528866135004
1.0289048174695832,1.3627939504511684,2.394966146195676,3.444383764521697
1.029004834139028,1.364096788947471,2.3963689589543513,3.4460151197617748
1.029104850808473,1.36539993616401,2.3977720544675787,3.447646952490196
1.029204867477918,1.366703392153477,2.3991754327555004,3.449279262863457
1.0293048841473629,1.368007156968559,2.400579093838262,3.4509120510380953
1.0294049008168078,1.3693112306619342,2.4019830377360134,3.4525453171706912
1.0295049174862527,1.3706156132862746,2.403387264468911,3.4541790614178622
1.0296049341556976,1.3719203048942457,2.4047917740571143,3.4558132839362674
1.0297049508251426,1.3732253055385057,2.4061965665207885,3.4574479848826045
1.0298049674945875,1.374530615271706,2.407601641880103,3.4590831644136126
1.0299049841640324,1.3758362341464905,2.4090070001552313,3.4607188226860712
1.0300050008334773,1.3771421622154971,2.4104126413663534,3.462354959856797
1.0301050175029223,1.3784483995313561,2.411818565533652,3.4639915760826505
1.0302050341723672,1.379754946146691,2.4132247726773164,3.46562867152053
1.0303050508418121,1.3810618021141177,2.4146312628175393,3.467266246327374
1.030405067511257,1.3823689674862458,2.4160380359745175,3.4689043006601628
1.030505084180702,1.3836764423156787,2.417445092168455,3.470542834675915
1.030605100850147,1.384984226655011,2.418852431419558,3.472181848531691
1.0307051175195918,1.386292320556831,2.4202600537480383,3.4738213423845883
1.0308051341890367,1.3876007240737207,2.421667959174113,3.4754613163917476
1.0309051508584817,1.3889094372582533,2.4230761477180027,3.477101770710348
1.0310051675279266,1.3902184601629972,2.4244846193999336,3.478742705497611
1.0311051841973715,1.3915277928405114,2.4258933742401365,3.480384120910795
1.0312052008668164,1.3928374353433504,2.4273024122588467,3.4820260171072004
1.0313052175362614,1.3941473877240582,2.428711733476304,3.4836683942441686
1.0314052342057063,1.395457650035175,2.430121337912753,3.4853112524790797
1.0315052508751512,1.396768222329232,2.4315312255884436,3.4869545919693543
1.0316052675445961,1.3980791046587537,2.432941396523629,3.4885984128724545
1.031705284214041,1.399390297076258,2.434351850738569,3.4902427153458806
1.031805300883486,1.4007017996342541,2.4357625882535254,3.491887499547174
1.031905317552931,1.4020136123852458,2.4371736090887683,3.493532765633917
1.0320053342223758,1.4033257353817286,2.4385849132645694,3.4951785137637312
1.0321053508918208,1.4046381686761917,2.439996500801206,3.496824744094279
1.0322053675612657,1.4059509123211158,2.441408371718961,3.4984714567832627
1.0323053842307106,1.4072639663689754,2.4428205260381204,3.500118651988424
1.0324054009001555,1.4085773308722374,2.444232963778976,3.501766329867548
1.0325054175696005,1.4098910058833616,2.4456456849618244,3.503414490578457
1.0326054342390454,1.4112049914548002,2.447058689606966,3.505063134279014
1.0327054509084903,1.412519287638999,2.4484719777347066,3.5067122611271238
1.0328054675779352,1.4138338944883955,2.449885549365356,3.5083618712807305
1.0329054842473802,1.41514881205542,2.4512994045192293,3.510011964897818
1.033005500916825,1.4164640403924964,2.452713543216646,3.5116625421364116
1.03310551758627,1.4177795795520403,2.45412796547793,3.513313603154577
1.033205534255715,1.4190954295864602,2.455542671323411,3.514965148110419
1.0333055509251599,1.420411590548158,2.4569576607734214,3.516617177162084
1.0334055675946048,1.4217280624895272,2.4583729338483,3.518269690467757
1.0335055842640497,1.4230448454629543,2.4597884905683896,3.519922688185666
1.0336056009334946,1.4243619395208187,2.4612043309540375,3.5215761704740776
1.0337056176029396,1.4256793447154923,2.4626204550255952,3.5232301374912995
1.0338056342723845,1.4269970610993392,2.464036862803421,3.524884589395679
1.0339056509418294,1.428315088724717,2.4654535543078753,3.5265395263456045
1.0340056676112743,1.4296334276439746,2.4668705295593245,3.528194948499504
1.0341056842807193,1.4309520779094547,2.4682877885781394,3.529850856015848
1.0342057009501642,1.4322710395734914,2.469705331384695,3.531507249053144
1.034305717619609,1.4335903126884126,2.4711231579993718,3.5331641277699433
1.034405734289054,1.4349098973065377,2.472541268442554,3.534821492324836
1.034505750958499,1.4362297934801787,2.473959662734632,3.536479342876453
1.0346057676279439,1.437550001261641,2.475378340895998,3.538137679583465
1.0347057842973888,1.4388705207032209,2.4767973029470527,3.5397965026045846
1.0348058009668337,1.4401913518572094,2.478216548908198,3.5414558120985635
1.0349058176362786,1.4415124947758875,2.4796360787998424,3.5431156082241935
1.0350058343057236,1.442833949511531,2.481055892642398,3.5447758911403096
1.0351058509751685,1.4441557161164063,2.4824759904562823,3.5464366610057843
1.0352058676446134,1.4454777946427728,2.483896372261917,3.5480979179795327
1.0353058843140583,1.446800185142883,2.4853170380797285,3.549759662220509
1.0354059009835033,1.4481228876689811,2.4867379879301486,3.551421893887709
1.0355059176529482,1.4494459022733035,2.488159221833612,3.5530846131401677
1.0356059343223931,1.4507692290080803,2.4895807398105596,3.554747820136962
1.035705950991838,1.4520928679255318,2.491002541881436,3.556411515037209
1.035805967661283,1.4534168190778725,2.4924246280666913,3.5580756980000654
1.035905984330728,1.4547410825173086,2.4938469983867795,3.5597403691847305
1.0360060010001728,1.4560656582960387,2.495269652862159,3.5614055287504427
1.0361060176696177,1.4573905464662538,2.4966925915132943,3.563071176856481
1.0362060343390627,1.4587157470801366,2.498115814360653,3.5647373136621647
1.0363060510085076,1.460041260189863,2.499539321424708,3.566403939326855
1.0364060676779525,1.4613670858476007,2.500963112725936,3.568071054009954
1.0365060843473974,1.4626932241055097,2.5023871882848203,3.569738657870902
1.0366061010168424,1.4640196750157426,2.503811548121846,3.5714067510691807
1.0367061176862873,1.4653464386304438,2.505236192257505,3.573075333764315
1.0368061343557322,1.4666735150017498,2.5066611207122933,3.5747444061158684
1.0369061510251771,1.46800090418179,2.5080863335067107,3.576413968283444
1.037006167694622,1.4693286062226858,2.5095118306612627,3.5780840204266875
1.037106184364067,1.4706566211765502,2.510937612196459,3.5797545627052845
1.037206201033512,1.4719849490954893,2.512363678132814,3.5814255952789615
1.0373062177029568,1.4733135900316006,2.513790028490846,3.583097118307485
1.0374062343724018,1.4746425440369744,2.515216663291079,3.5847691319506643
1.0375062510418467,1.4759718111636921,2.516643582554041,3.5864416363683467
1.0376062677112916,1.477301391463829,2.5180707863002647,3.588114631720421
1.0377062843807365,1.4786312849894516,2.519498274550287,3.5897881181668176
1.0378063010501815,1.4799614917926176,2.5209260473246506,3.591462095867508
1.0379063177196264,1.4812920119253776,2.522354104643901,3.5931365649825024
1.0380063343890713,1.4826228454397752,2.5237824465285903,3.5948115256718536
1.0381063510585162,1.4839539923878449,2.5252110729992734,3.5964869780956557
1.0382063677279612,1.4852854528216133,2.5266399840765104,3.59816292241404
1.038306384397406,1.4866172267930995,2.528069179780867,3.5998393587871833
1.038406401066851,1.4879493143543145,2.5294986601329126,3.6015162873752997
1.038506417736296,1.4892817155572617,2.530928425153221,3.603193708338645
1.0386064344057409,1.4906144304539357,2.5323584748623706,3.6048716218375176
1.0387064510751858,1.491947459096324,2.5337888092809453,3.606550028032254
1.0388064677446307,1.493280801536405,2.5352194284295324,3.608228927083233
1.0389064844140756,1.49461445782615,2.5366503323287244,3.609908319150874
1.0390065010835206,1.4959484280175226,2.538081520999118,3.611588204395637
1.0391065177529655,1.4972827121624774,2.5395129944613157,3.613268582978024
1.0392065344224104,1.498617310312961,2.540944752735923,3.614949455058576
1.0393065510918553,1.4999522225209125,2.5423767958435506,3.616630820797876
1.0394065677613002,1.501287448838263,2.543809123804814,3.6183126803565484
1.0395065844307452,1.5026229893169345,2.545241736640333,3.619995033895257
1.03960660110019,1.5039588440088425,2.5466746343707323,3.6216778815747084
1.039706617769635,1.5052950129658926,2.5481078170166414,3.623361223555647
1.03980663443908,1.5066314962399843,2.549541284598693,3.625045059998862
1.0399066511085249,1.5079682938830063,2.550975037137526,3.6267293910651803
1.0400066677779698,1.5093054059468418,2.552409074653783,3.6284142169154716
1.0401066844474147,1.5106428324833645,2.5538433971681114,3.6300995377106458
1.0402067011168596,1.51198057354444,2.555278004701163,3.6317853536116544
