t,y0,y1,y2,y3,y4,y5,y6,y7
0.0,0.0,0.0,0.0,0.0,10.078610635067186,68.26205809299442,-4.096518459316528,0.039074065821730924
0.00011236522510083142,2.557901189693797e-11,4.984703504929775e-10,-3.340166159214825e-11,2.9606531660942896e-07,10.003506791194209,68.23132415778856,-4.049213845681208,0.03816462398635789
0.00022473045020166284,3.823366002185695e-11,7.476323025946533e-10,-7.485222457734501e-11,4.414216258329689e-07,9.966012238435013,68.21603629671947,-4.0254851544203625,0.037713871842625445
0.00033709567530249425,5.080183680507648e-11,9.96745636528933e-10,-1.3253627267973738e-10,5.850086260597737e-07,9.928553899475283,68.20079671846494,-4.001709501016323,0.03726577287593275
0.0004494609004033257,6.32860750740661e-11,1.2458104868155629e-09,-2.0625562660806506e-10,7.268375237146026e-07,9.891130276190584,68.18560213606172,-3.977889808551529,0.03682033217024317
0.0005618261255041571,7.568887389942891e-11,1.4948269774084881e-09,-2.958133668227408e-10,8.669195346114749e-07,9.853739891157083,68.17044930552908,-3.9540289624028637,0.03637755448512554
0.0006741913506049885,8.801269884906168e-11,1.7437952218411059e-09,-4.010138345208949e-10,1.0052658827110228e-06,9.816381287492648,68.15533502555957,-3.9301298105079763,0.035937444259950393
0.0007865565757058199,1.0025998224188821e-10,1.9927153233703895e-09,-5.216626324827839e-10,1.1418877988954977e-06,9.77905302869824,68.14025613721016,-3.9061951636314314,0.03550000561805636
0.0008989218008066514,1.1243312340114631e-10,2.241587375119882e-09,-6.575666257815367e-10,1.2767965197612865e-06,9.741753698499647,68.12520952359348,-3.882227795630612,0.03506524237088688
0.0010112870259074828,1.245344889072092e-10,2.4904114602215663e-09,-8.085339423581984e-10,1.4100032864288012e-06,9.704481900689524,68.11019210956965,-3.858230443721383,0.034633158022097286
0.0011236522510083141,1.365664128499229e-10,2.739187651956613e-09,-9.74373973464019e-10,1.541519343369592e-06,9.667236258969787,68.09520086143834,-3.8342058087434774,0.03420375577163222
0.0012360174761091454,1.485311970804411e-10,2.987916013895005e-09,-1.1548973739719076e-09,1.671355937250555e-06,9.630015416794333,68.08023278663146,-3.810156555425598,0.033777038519773366
0.0013483827012099768,1.6043111146253865e-10,3.236596600034051e-09,-1.3499160625589728e-09,1.7995243157950826e-06,9.592818037212158,68.06528493340603,-3.786085312650181,0.03335300887115766
0.001460747926310808,1.7226839412338744e-10,3.485229454935773e-09,-1.5592432217620402e-09,1.9260357266610267e-06,9.555642802710816,68.05035439053778,-3.761994673717843,0.032931669138766
