t,y0,y1,y2,y3,y4,y5,y6,y7
0.0,0.0,0.0,0.0,0.0,-0.06665789894348696,-0.01475556978460774,0.02922012867852202,-0.0001925609100533473
0.00011236522499998944,-1.697346124442612e-13,-1.1061392877101759e-13,1.6403284792630207e-13,-1.451418779993763e-09,-0.06639945440860409,-0.015117598162702462,0.028897666861116115,-0.00018610209997807465
0.00022473044999997887,-2.541140135376024e-13,-1.68062104243132e-13,3.669575973450203e-13,-2.1584028522603004e-09,-0.0662677855948168,-0.0153022912325069,0.028737113946371677,-0.0001829311492424304
0.00033709567499996834,-3.381764783826959e-13,-2.2694484055444444e-13,6.486327464861858e-13,-2.8531336229222463e-09,-0.06613445433836632,-0.015489195533353239,0.02857702926759119,-0.00017979859074809633
0.0004494608999999578,-4.2192793814602833e-13,-2.872667047652113e-13,1.0076910239890864e-12,-3.535781146170262e-09,-0.06599943923705724,-0.0156781361195537,0.02841742453688293,-0.00017670399667803793
0.0005618261249999472,-5.053740769248292e-13,-3.4903168437489144e-13,1.4427841498345924e-12,-4.206513400340518e-09,-0.06586272055746574,-0.01586894278566709,0.028258311100979247,-0.00017364694330472243
0.0006741913499999367,-5.885203384938517e-13,-4.122432026813148e-13,1.952582603341046e-12,-4.865496310127361e-09,-0.06572428018895506,-0.016061449971054735,0.02809969994853369,-0.00017062701096264826
0.0007865565749999261,-6.71371932909472e-13,-4.769041338394146e-13,2.535775393645402e-12,-5.512893768605968e-09,-0.06558410159863655,-0.01625549666608361,0.027941601717294706,-0.00016764378402082367
0.0008989217999999156,-7.539338429737009e-13,-5.430168176245881e-13,3.191069832648308e-12,-6.148867659065722e-09,-0.06544216978725904,-0.016450926319951157,0.02778402670115784,-0.00016469685085520144
0.001011287024999905,-8.362108305606701e-13,-6.105830739056698e-13,3.91719131040191e-12,-6.7735778766550815e-09,-0.06529847124601057,-0.01664758675010633,0.027626984857098212,-0.00016178580382107492
0.0011236522499998944,-9.182074428080403e-13,-6.796042168324492e-13,4.71288307291917e-12,-7.387182349838631e-09,-0.06515299391421574,-0.016845330053242572,0.027470485811985197,-0.0001589102392254433
0.0012360174749998839,-9.999280181759902e-13,-7.500810687425044e-13,5.576906002383859e-12,-7.989837061667332e-09,-0.06500572713791347,-0.017044012517836073,0.027314538869281098,-0.00015606975729935143
0.0013483826999998734,-1.0813766923758687e-12,-8.220139737922327e-13,6.50803839973988e-12,-8.581696070862392e-09,-0.06485666162929907,-0.01724349453820904,0.02715915301562543,-0.00015326396217021067
0.0014607479249998628,-1.1625574041712432e-12,-8.954028113166525e-13,7.50507576963942e-12,-9.162911532713935e-09,-0.06470578942701524,-0.01744364053009007,0.027004336927306836,-0.00015049246183410629
0.0015731131499998523,-1.2434739010536104e-12,-9.702470089226045e-13,8.566830607729116e-12,-9.733633719795261e-09,-0.06455310385727714,-0.017644318847649085,0.02685009897662424,-0.00014775486812809748
0.0016854783749998417,-1.3241297447948478e-12,-1.0465455553200025e-12,9.692132190253175e-12,-1.029401104249323e-08,-0.0643985994958162,-0.017845401701986386,0.02669644723813883,-0.0001450507967025157
0.0017978435999998312,-1.4045283168789697e-12,-1.1242970128954911e-12,1.0879826365953343e-11,-1.0844190069356037e-08,-0.0642422721306286,-0.01804676508104945,0.026543389494818756,-0.00014237986699326626
0.0019102088249998207,-1.4846728238152748e-12,-1.2034995300329752e-12,1.212877535024494e-11,-1.1384315547259013e-08,-0.06408411872551313,-0.018248288670956753,0.02639093324407804,-0.000139741702194139
0.00202257404999981,-1.5645663023351088e-12,-1.2841508531853425e-12,1.3437857521648674e-11,-1.191453042138943e-08,-0.06392413738438533,-0.018449855778706094,0.026239085703711484,-0.00013713592922913272
0.002134939274999799,-1.6442116244744045e-12,-1.366248338701665e-12,1.480596722045791e-11,-1.2434975855051215e-08,-0.06376232731635291,-0.01865135325624547,0.026087853817726995,-0.0001345621787247989
0.0022473044999997884,-1.7236115025441178e-12,-1.4497889644140665e-12,1.6232014549621235e-11,-1.2945791249290419e-08,-0.06359868880153931,-0.018852671425885065,0.025937244262077132,-0.0001320200849826091
0.0023596697249997777,-1.8027684939906566e-12,-1.5347693409884124e-12,1.7714925177820227e-11,-1.3447114262342476e-08,-0.06343322315764181,-0.019053704007029024,0.025787263450291243,-0.0001295092859513512
0.002472034949999767,-1.881685006148346e-12,-1.621185723042889e-12,1.9253640144722427e-11,-1.3939080828902107e-08,-0.06326593270721073,-0.0192543480442061,0.025637917539009868,-0.0001270294231995585
0.002584400174999756,-1.960363300885958e-12,-1.7090340200384866e-12,2.0847115668389674e-11,-1.442182517921683e-08,-0.0630968207456368,-0.019454503836378617,0.025489212433422868,-0.00012458014188797688
0.0026967653999997454,-2.0388054991492864e-12,-1.79830980694534e-12,2.2494322954822008e-11,-1.4895479858005077e-08,-0.0629258915098337,-0.019654074867509305,0.025341153792612873,-0.00012216109074207374
0.0028091306249997347,-2.1170135854017147e-12,-1.889008334688807e-12,2.419424800961753e-11,-1.5360175743199836e-08,-0.06275315014760302,-0.019852967738366065,0.025193747034805303,-0.00011977192202459341
0.002921495849999724,-2.1949894119647138e-12,-1.9811245403791246e-12,2.594589145172862e-11,-1.5816042064518818e-08,-0.06257860268766985,-0.020051092099544938,0.025046997342526692,-0.00011741229150816259
0.003033861074999713,-2.272734703260131e-12,-2.074653057328402e-12,2.7748268329295054e-11,-1.6263206421862136e-08,-0.06240225601037564,-0.020248360585691783,0.024900909667672607,-0.0001150818584479505
0.0031462262999997024,-2.3502510599561456e-12,-2.1695882248586588e-12,2.960040793753486e-11,-1.670179480353847e-08,-0.06222411781901726,-0.020444688750903498,0.024755488736486538,-0.0001127802855543868
0.0032585915249996916,-2.4275399630187117e-12,-2.26592409790457e-12,3.150135363867339e-11,-1.7131931604320737e-08,-0.0620441966118199,-0.020639995005289964,0.024610739054451304,-0.00011050723896594179
0.003370956749999681,-2.50460277767027e-12,-2.363654456414498e-12,3.345016268389189e-11,-1.7553739643332282e-08,-0.061862501654532415,-0.020834200552678067,0.02446666491109417,-0.00010826238822197192
0.00348332197499967,-2.581440757257507e-12,-2.4627728145533632e-12,3.5445906037276196e-11,-1.7967340181764576e-08,-0.06167904295363324,-0.021027229329439453,0.024323270384707187,-0.0001060454062356343
0.0035956871999996594,-2.6580550470298873e-12,-2.56327242971082e-12,3.748766820174702e-11,-1.837285294042743e-08,-0.06149383123013632,-0.021219007944424016,0.024180559346983994,-0.00010385596926687407
0.0037080524249996486,-2.7344466878306574e-12,-2.66514631131818e-12,3.9574547046952775e-11,-1.8770396117132854e-08,-0.06130687789398511,-0.021409465619981256,0.024038535467574444,-0.00010169375689548703
0.003820417649999638,-2.810616619702011e-12,-2.7683872294774427e-12,4.170565363910657e-11,-1.9160086403913433e-08,-0.061118195019024456,-0.02159853413405204,0.023897202218558306,-9.955845199426168e-05
0.0039327828749996276,-2.8865656854060414e-12,-2.872987723405765e-12,4.388011207274857e-11,-1.9542039004076382e-08,-0.06092779531853915,-0.021786147763313446,0.023756562878839406,-9.744974070220309e-05
0.004045148099999617,-2.962294633863121e-12,-2.978940109698626e-12,4.609705930441559e-11,-1.9916367649094287e-08,-0.06073569212134892,-0.021972243227359665,0.023616620538461346,-9.536731239784183e-05
0.004157513324999607,-3.0378041235092854e-12,-3.08623649041491e-12,4.8355644988199385e-11,-2.02831846153336e-08,-0.060541899348449196,-0.022156759633902304,0.023477378102846166,-9.331085967263104e-05
0.004269878549999597,-3.1130947255741856e-12,-3.194868760987075e-12,5.065503131317563e-11,-2.0642600740621816e-08,-0.06034643149018784,-0.0223396384249734,0.02333883829695709,-9.12800783044341e-05
0.004382243774999586,-3.188166927281154e-12,-3.304828617959506e-12,5.2994392842685485e-11,-2.099472544065461e-08,-0.060149303583967306,-0.022520823324115015,0.0232010036693866,-8.927466723110591e-05
0.004494608999999576,-3.263021134970879e-12,-3.4161075665581383e-12,5.5372916355451725e-11,-2.1339666725243804e-08,-0.05995053119246284,-0.02270026028453935,0.023063876596370977,-8.729432852417035e-05
0.004606974224999566,-3.3376576771502e-12,-3.5286969280943538e-12,5.778980068851174e-11,-2.1677531214407283e-08,-0.05975013038234667,-0.022877897438243526,0.022927459285732598,-8.533876736259593e-05
0.004719339449999555,-3.4120768074674456e-12,-3.642587847206119e-12,6.02442565819497e-11,-2.2008424154301984e-08,-0.059548117703508846,-0.02305368504606355,0.022791753780750955,-8.340769200667329e-05
0.004831704674999545,-3.486278707615784e-12,-3.757771298939297e-12,6.273550652541012e-11,-2.2332449433000905e-08,-0.059344510168765345,-0.0232275754486521,0.022656761963963764,-8.150081377199548e-05
0.004944069899999535,-3.560263490165972e-12,-3.8742380956719874e-12,6.52627846063757e-11,-2.2649709596115362e-08,-0.05913932523404397,-0.023399523018365065,0.022522485560899023,-7.961784700354428e-05
