t,y0,y1,y2,y3,y4,y5,y6,y7
0.0,0.0,0.0,0.0,0.0,0.15800719125232066,0.031805764060896885,-0.045176201160166046,0.00033903402549580734
0.00011236522499998945,4.026415822509985e-13,2.3818297942668623e-13,-2.8920543937293343e-13,2.5607644542707587e-09,0.15752498705579793,0.032551443180371516,-0.044729447091916355,0.00032904022957922304
0.0002247304499999789,6.030241996079243e-13,3.6170062522232193e-13,-6.474270589899968e-13,3.812059565933152e-09,0.15727956392472495,0.03293046880316484,-0.04450668865290571,0.00032412324085425646
0.00033709567499996834,8.027959612174599e-13,4.881808403869131e-13,-1.1451768521338784e-12,5.044279771861821e-09,0.1570312115530343,0.0333132482782444,-0.04428436910817468,0.00031925885258713354
0.0004494608999999578,1.001967315782032e-12,6.176313242267635e-13,-1.7803246474554556e-12,6.257659335467672e-09,0.15677989647258564,0.033699512241476,-0.04406250768027703,0.00031444656502975645
0.0005618261249999472,1.200548326315691e-12,7.500588821507312e-13,-2.5507664578934288e-12,7.4524300536586e-09,0.15652558750345938,0.03408899781024461,-0.043841123082400534,0.0003096858820469987
0.0006741913499999367,1.3985486794450265e-12,8.854694467735856e-13,-3.4544242047140152e-12,8.628821277982633e-09,0.15626825569807162,0.03448144846800679,-0.04362023352746546,0.0003049763111102037
0.0007865565749999261,1.5959776945364683e-12,1.023868098652875e-12,-4.489245443920497e-12,9.787059935665994e-09,0.15600787428630536,0.03487661395059198,-0.04339985673708593,0.00030031736329024736
0.0008989217999999156,1.7928443326527422e-12,1.1652590866647387e-12,-5.6532030950207624e-12,1.0927370550545028e-08,0.15574441862164398,0.035274250134229516,-0.04318000995039602,0.00029570855325017717
0.001011287024999905,1.9891572053412296e-12,1.309645848024032e-12,-6.9442951721408755e-12,1.204997526389106e-08,0.15547786612829034,0.03567411892527727,-0.042960709932742536,0.00029114939923743997
0.0011236522499998944,2.1849245832568278e-12,1.4570310279540824e-12,-8.360544517472534e-12,1.3155093855127264e-08,0.15520819624925608,0.036075988151630684,-0.04274197298424599,0.000286639423075709
0.0012360174749998839,2.380154404622255e-12,1.60741649901123e-12,-9.899998537042353e-12,1.4242943762436674e-08,0.15493539039540719,0.03647963145578596,-0.04252381494823195,0.00028217815015632136
0.0013483826999998734,2.574854283527977e-12,1.7608033800694178e-12,-1.1560728938790526e-11,1.5313740103260457e-08,0.15465943189544884,0.03688482818953965,-0.04230625121953394,0.0002777651094293376
0.0014607479249998628,2.7690315180747167e-12,1.9171920549698298e-12,-1.3340831472946639e-11,1.6367695694685694e-08,0.15438030594683702,0.03729136331029859,-0.04208929675267024,0.0002733998333942331
0.0015731131499998523,2.9626930983609097e-12,2.0765821908406336e-12,-1.5238425674690105e-11,1.7405021073721906e-08,0.15409799956760042,0.03769902727898012,-0.04187296606989584,0.00026908185809023305
0.0016854783749998417,3.155845714317657e-12,2.2389727560917794e-12,-1.7251654609082654e-11,1.8425924517465574e-08,0.15381250154905995,0.03810761595948047,-0.04165727326913149,0.0002648107230862998
0.0017978435999998312,3.348495763393636e-12,2.404362038089729e-12,-1.9378684618260363e-11,1.9430612063152003e-08,0.15352380240943025,0.038516930519689976,-0.04144223203177136,0.00026058597147078427
0.0019102088249998207,3.5406493580924124e-12,2.572747660516952e-12,-2.161770507087237e-11,2.041928752809387e-08,0.15323189434829043,0.03892677733403403,-0.041227855630371006,0.0002564071498407504
0.00202257404999981,3.732312333364548e-12,2.744126600420938e-12,-2.3966928113753687e-11,2.1392152529505865e-08,0.15293677120190988,0.03933696788751893,-0.04101415693621741,0.00025227380829098234
0.002134939274999799,3.923490253856873e-12,2.9184952049574128e-12,-2.642458842581908e-11,2.23494065042148e-08,0.1526384283994154,0.03974731868126194,-0.040801148426782376,0.0002481855004026848
0.0022473044999997884,4.114188421021251e-12,3.0958492078323946e-12,-2.8988942974165323e-11,2.3291246728254707e-08,0.1523368629197864,0.0401576511394853,-0.04058884219306121,0.00024414178323188535
0.0023596697249997777,4.304411880085128e-12,3.276183745447662e-12,-3.165827077236871e-11,2.4217868336346384e-08,0.15203207324966553,0.04056779151795403,-0.040377249946798054,0.00024014221729754752
0.002472034949999767,4.494165426886158e-12,3.4594933727541244e-12,-3.443087264096489e-11,2.5129464341260924e-08,0.151724059341971,0.04097757081383772,-0.04016638302759948,0.00023618636656940427
0.002584400174999756,4.683453614573087e-12,3.64577207881756e-12,-3.7305070970097954e-11,2.6026225653066776e-08,0.15141282257529812,0.04138682467697667,-0.039956252409937845,0.0002322737984555211
0.0026967653999997454,4.872280760175143e-12,3.835013302101088e-12,-4.027920948432565e-11,2.6908341098259923e-08,0.1510983657140977,0.04179539332253301,-0.03974686871004598,0.00022840408378959584
0.0028091306249997347,5.060650951042055e-12,4.027209945468705e-12,-4.335165300956764e-11,2.7775997438776833e-08,0.15078069286961854,0.04220312144500769,-0.039538242192704645,0.00022457679681800607
0.002921495849999724,5.2485680511568915e-12,4.222354390914173e-12,-4.652078724218342e-11,2.8629379390889793e-08,0.15045980946160167,0.042609858133604496,-0.039330382777924194,0.00022079151518661003
0.003033861074999713,5.4360357073237395e-12,4.420438514019428e-12,-4.978501852016695e-11,2.9468669643984308e-08,0.15013572218071508,0.04301545678892237,-0.03912330004752207,0.00021704781992731086
0.0031462262999997024,5.623057355232387e-12,4.621453698146702e-12,-5.314277359644443e-11,3.0294048879218295e-08,0.14980843895171536,0.043419775040957655,-0.03891700325159732,0.00021334529544439156
0.0032585915249996916,5.8096362254019885e-12,4.825390848368428e-12,-5.659249941426218e-11,3.110569578806281e-08,0.14947796889732679,0.04382267466839803,-0.03871150131490375,0.00020968352950062854
0.003370956749999681,5.995775349005742e-12,5.032240405138975e-12,-6.01326628846511e-11,3.190378709072399e-08,0.14914432230282404,0.04422402151919031,-0.03850680284312312,0.0002060621132031918
0.00348332197499967,6.18147756357858e-12,5.241992357712199e-12,-6.376175066595449e-11,3.268849755444615e-08,0.14880751058130892,0.04462368543236412,-0.03830291612903949,0.00020248064098933878
0.0035956871999996594,6.3667455186097866e-12,5.454636257308744e-12,-6.747826894540582e-11,3.346000001169569e-08,0.1484675462396685,0.04502154016109419,-0.0380998491586165,0.00019893871061190947
0.0037080524249996486,6.551581681022525e-12,5.6701612300369476e-12,-7.128074322274293e-11,3.421846537822579e-08,0.14812444284520448,0.04541746329698388,-0.03789760961697868,0.0001954359231246305
0.003820417649999638,6.735988340542094e-12,5.8885559895712164e-12,-7.516771809584557e-11,3.496406267102162e-08,0.14777821499292265,0.04581133619555267,-0.03769620489429806,0.00019197188286723452
0.0039327828749996276,6.919967614954858e-12,6.109808849591585e-12,-7.913775704838239e-11,3.569695902612606e-08,0.14742887827347137,0.046203043902911176,-0.037495642091587594,0.00018854619745040254
0.004045148099999617,7.103521455259639e-12,6.333907735988235e-12,-8.31894422394544e-11,3.641731971634585e-08,0.1470764492417189,0.04659247508360651,-0.03729592802640268,0.0001851584777405352
0.004157513324999607,7.286651650713405e-12,6.560840198834598e-12,-8.732137429522123e-11,3.712530816883799e-08,0.14672094538595848,0.04697952194962201,-0.03709706923845177,0.0001818083378443607
0.004269878549999597,7.469359833773036e-12,6.790593424132682e-12,-9.153217210249661e-11,3.7821085982576426e-08,0.14636238509773203,0.0473640801905148,-0.036899071995117785,0.0001784953950933855
0.004382243774999586,7.651647484934933e-12,7.023154245334184e-12,-9.582047260430004e-11,3.850481294569907e-08,0.14600078764226096,0.04774604890467529,-0.03670194229689128,0.0001752192700281936
0.004494608999999576,7.83351593747418e-12,7.2585091546408975e-12,-1.0018493059735069e-10,3.9176647052735e-08,0.14563617312947452,0.04812533053169273,-0.03650568588271659,0.00017197958638260125
0.004606974224999566,8.014966382085006e-12,7.496644314087894e-12,-1.0462421853149038e-10,3.9836744521711977e-08,0.14526856248562714,0.04850183078581125,-0.03631030823525244,0.000168775971067674
0.004719339449999555,8.195999871424202e-12,7.73754556641291e-12,-1.0913702631102222e-10,4.0485259811144275e-08,0.14489797742549226,0.04887545859046094,-0.03611581458604785,0.00016560805415560985
0.004831704674999545,8.376617324559131e-12,7.981198445715272e-12,-1.1372206109795129e-10,4.11223456369009e-08,0.14452444042512624,0.04924612601384852,-0.03592220992063487,0.00016247546886349738
0.004944069899999535,8.55681953132202e-12,8.227588187907733e-12,-1.1837804711711401e-10,4.174815298895421e-08,0.14414797469519022,0.049613748205593125,-0.035729498983539124,0.00015937785153695183
0.005056435124999524,8.736607156572086e-12,8.476699740964484e-12,-1.2310372546318272e-10,4.236283114800927e-08,0.1437686041548225,0.04997824333439162,-0.03553768628320938,0.00015631484163363681
0.005168800349999514,8.915980744367092e-12,8.728517774968556e-12,-1.2789785390953222e-10,4.296652770201362e-08,0.1433863534060514,0.05033953252669936,-0.03534677609686721,0.00015328608170667594
0.005281165574999504,9.09494072204594e-12,8.98302669196183e-12,-1.3275920671895464e-10,4.355938856254812e-08,0.14300124770873962,0.05069753980641176,-0.03515677247527812,0.00015029121738796078
0.005393530799999493,9.273487404223735e-12,9.240210635600781e-12,-1.3768657445620946e-10,4.414155798109861e-08,0.14261331295605117,0.051052192035532164,-0.034967679247444886,0.00014732989737135897
0.005505896024999483,9.451620996700959e-12,9.500053500621057e-12,-1.426787638023952e-10,4.471317856520868e-08,0.1422225756504329,0.05140341885581224,-0.03477950002522454,0.00014440177339582975
0.005618261249999473,9.62934160028813e-12,9.762538942113984e-12,-1.4773459737112932e-10,4.52743912945139e-08,0.14182906288010033,0.051751152631350876,-0.03459223820786992,0.0001415065002284501
